1	948015.9504	2105104.498	3179.594732
2	947998.7206	2105093.163	3173.018164
3	948012.8951	2105091.041	3176.986252
5	948041.7167	2105087.86	3184.763742
6	948040.1458	2105072.883	3182.167784
7	948025.6337	2105074.915	3178.652504
8	948011.1899	2105076.348	3174.907727
9	947996.9003	2105078.158	3171.198236
10	947982.5697	2105079.807	3167.727718
11	947980.6886	2105065.905	3166.870899
13	948009.4652	2105061.708	3173.345277
14	948023.9177	2105059.597	3176.829663
15	948038.5606	2105057.614	3180.118956
16	948036.3003	2105043.897	3178.769629
17	948021.6049	2105045.567	3175.664547
18	948007.5757	2105047.398	3172.495978
19	947993.2237	2105049.198	3169.423822
20	947978.6766	2105051.131	3166.723381
21	947976.5641	2105040.084	3166.620561
22	947990.9128	2105036.811	3169.217265
23	948018.9964	2105030.033	3175.294878
24	948033.3902	2105026.968	3178.160759
26	948016.9331	2105017.167	3175.238921
27	948002.5164	2105018.043	3172.032522
28	947988.3795	2105020.891	3169.408373
29	947971.1333	2105022.269	3166.580891

