1	948015.7572	2105104.432	3181.628723
2	947998.6674	2105093.082	3174.971003
3	948012.9562	2105090.899	3178.938321
4	948027.2501	2105089.33	3182.998157
5	948041.8237	2105087.663	3186.669682
6	948040.1916	2105072.833	3184.125443
8	948011.2567	2105076.314	3176.863457
9	947996.8892	2105078.019	3173.17025
10	947982.3196	2105079.568	3169.609673
11	947980.8179	2105065.884	3168.82804
12	947995.2342	2105063.735	3171.933253
13	948009.5991	2105061.728	3175.364819
15	948038.6955	2105057.526	3182.067794
16	948036.4611	2105043.718	3180.725503
17	948021.7951	2105045.574	3177.632181
18	948007.6614	2105047.333	3174.48231
19	947993.3163	2105049.136	3171.378053
20	947978.7077	2105051.037	3168.631625
21	947976.6239	2105040.006	3168.545867
22	947990.9512	2105036.751	3171.145645
23	948019.1056	2105030.03	3177.224351
24	948033.5206	2105026.999	3180.064399
25	948031.5864	2105015.978	3179.845389
26	948016.9532	2105017.17	3177.115506
27	948002.5237	2105018.126	3173.936568
28	947988.4443	2105020.855	3171.29264
29	947971.2558	2105022.313	3168.514817
30	948000.1451	2105003.447	3173.879274

