1	948015.9394	2105104.484	3179.575188
2	947998.6511	2105093.139	3172.996039
4	948026.861	2105089.399	3180.898519
5	948041.6888	2105087.856	3184.758846
6	948040.1131	2105072.883	3182.153915
7	948025.6003	2105074.915	3178.644119
9	947996.8796	2105078.164	3171.187811
10	947982.5574	2105079.813	3167.72054
11	947980.6835	2105065.909	3166.865528
13	948009.4185	2105061.72	3173.319828
14	948023.8886	2105059.596	3176.818814
15	948038.5251	2105057.611	3180.109996
16	948036.2604	2105043.902	3178.747245
17	948021.5612	2105045.576	3175.649273
18	948007.5434	2105047.408	3172.516357
19	947993.199	2105049.213	3169.398
20	947978.6708	2105051.137	3166.715779
21	947976.5524	2105040.093	3166.621181
22	947990.8979	2105036.823	3169.208158
23	948018.9651	2105030.042	3175.281034
24	948033.3575	2105026.975	3178.157967
25	948031.4647	2105015.936	3177.928376
26	948016.9002	2105017.18	3175.229639
27	948002.4922	2105018.055	3172.028842
28	947988.3636	2105020.902	3169.403239
29	947971.1189	2105022.276	3166.577487
30	948000.0346	2105003.506	3171.972661
