1	948015.9862	2105104.497	3179.665303
2	947998.7288	2105093.16	3173.001405
3	948012.9251	2105091.037	3176.968376
4	948027.2932	2105089.372	3181.034801
5	948041.7465	2105087.854	3184.73784
6	948040.1711	2105072.872	3182.147873
7	948025.6626	2105074.904	3178.640227
8	948011.2229	2105076.346	3174.8901
9	947996.9225	2105078.15	3171.164477
10	947982.5871	2105079.803	3167.711358
11	947980.7058	2105065.899	3166.891111
12	947995.1563	2105063.735	3169.960776
13	948009.4984	2105061.71	3173.350709
14	948023.9496	2105059.587	3176.802397
15	948038.5902	2105057.617	3180.103518
16	948036.3394	2105043.889	3178.754565
17	948021.6315	2105045.56	3175.644521
18	948007.613	2105047.38	3172.47392
19	947993.2491	2105049.189	3169.407464
20	947978.702	2105051.124	3166.710613
21	947976.5835	2105040.082	3166.608225
22	947990.9466	2105036.802	3169.204987
23	948019.022	2105030.025	3175.261958
24	948033.4193	2105026.961	3178.132844
26	948016.9629	2105017.16	3175.223798
27	948002.539	2105018.041	3172.014709
28	947988.3995	2105020.89	3169.395299
29	947971.1547	2105022.267	3166.583236
30	948000.0756	2105003.49	3171.972414
