947983.185	2105119.961	3169.788	17	True
947984.733	2105120.081	3170.384	17	True
947986.112	2105120.013	3170.84	17	True
947987.696	2105120.186	3171.354	17	True
947989.211	2105120.682	3171.969	17	True
947990.59	2105121.103	3172.538	17	True
947991.602	2105120.899	3172.854	17	True
947992.977	2105120.936	3173.49	17	True
948172.768	2105061.2	3221.807	19	False
948171.174	2105064.401	3221.613	19	False
948169.386	2105066.799	3221.187	19	False
948167.637	2105069.535	3221.145	19	False
948165.311	2105070.758	3220.696	19	False
948163.954	2105072.341	3220.193	19	False
948161.822	2105074.132	3219.585	19	False
948159.587	2105076.603	3219.106	19	False
948157.553	2105078.858	3218.945	19	False
948154.88	2105082.643	3218.787	19	False
948153.726	2105084.316	3218.752	19	False
948151.939	2105085.812	3218.452	19	False
948149.375	2105087.96	3217.829	19	False
948147.129	2105089.522	3217.591	19	False
948145.066	2105092.152	3217.55	19	False
948143.64	2105094.324	3217.674	19	False
948141.808	2105096.735	3217.669	19	False
948176.266	2105057.862	3222.648	20	False
948177.152	2105054.959	3222.383	20	False
948178.512	2105052.908	3222.571	20	False
948179.378	2105050.651	3222.616	20	False
948180.49	2105047.755	3222.623	20	False
948181.512	2105044.162	3222.411	20	False
948182.063	2105041.872	3222.475	20	False
948182.655	2105039.096	3222.519	20	False
948183.184	2105035.982	3222.199	20	False
948183.496	2105033.468	3222.068	20	False
948183.718	2105031.261	3221.87	20	False
948183.873	2105030.035	3221.708	20	False
948194.483	2105008.252	3224.604	21	False
948194.631	2105010.557	3224.75	21	False
948194.392	2105013.417	3224.768	21	False
948193.907	2105017.402	3224.936	21	False
948193.981	2105019.83	3225.161	21	False
948193.53	2105022.412	3225.155	21	False
948193.563	2105024.707	3225.403	21	False
948193.28	2105028.717	3226.041	21	False
948193.343	2105031.388	3226.501	21	False
948193.402	2105033.282	3226.841	21	False
948193.722	2104996.345	3224.166	22	False
948193.378	2104994.784	3223.845	22	False
948193.024	2104992.161	3223.503	22	False
948192.287	2104989.106	3222.863	22	False
948191.402	2104985.295	3222.2	22	False
948190.764	2104983.187	3221.786	22	False
948189.927	2104980.641	3221.243	22	False
948188.665	2104977.04	3220.295	22	False
948187.839	2104975.295	3219.861	22	False
948186.436	2104972.452	3219.196	22	False
948203.671	2104944.825	3230.522	23	False
948204.75	2104946.188	3231.021	23	False
948205.914	2104947.582	3231.185	23	False
948207.051	2104949.074	3231.886	23	False
948207.664	2104949.893	3232.246	23	False
948204.214	2104949.372	3230.33	24	False
948205.055	2104950.713	3230.827	24	False
948205.773	2104952.028	3231.01	24	False
948206.448	2104953.388	3231.3	24	False
948207.364	2104954.963	3231.738	24	False
948208.257	2104955.548	3232.385	24	False
948209.113	2104956.564	3232.912	24	False
948210.044	2104957.819	3233.131	24	False
948210.853	2104958.875	3233.487	24	False
948211.554	2104960.336	3233.964	24	False
948212.261	2104961.569	3234.533	24	False
948213.117	2104963.295	3235.022	24	False
948213.961	2104964.464	3235.378	24	False
948214.668	2104965.983	3235.693	24	False
948215.034	2104967.326	3235.987	24	False
948215.955	2104969.281	3236.366	24	False
948096.737	2105002.8	3190.668	9	True
948095.903	2105001.846	3190.328	9	True
948094.369	2105000.019	3189.769	9	True
948092.074	2104997.957	3189.345	9	True
948090.114	2104996.177	3188.823	9	True
948088.375	2104994.513	3188.459	9	True
948086.599	2104993.134	3188.045	9	True
948084.429	2104991.645	3187.431	9	True
948081.639	2104990.248	3186.945	9	True
948079.499	2104988.634	3186.347	9	True
948077.05	2104987.397	3186.024	9	True
948075.668	2104986.228	3185.765	9	True
948072.729	2104985.077	3185.252	9	True
948071.018	2104984.578	3184.92	9	True
948068.106	2104983.331	3184.744	9	True
948066.382	2104982.601	3184.324	9	True
948064.395	2104981.493	3184.07	9	True
948061.748	2104980.134	3183.637	9	True
948082.927	2105004.745	3187.713	8	True
948081.955	2105003.274	3187.37	8	True
948081.031	2105002.175	3187.061	8	True
948079.029	2105000.46	3186.646	8	True
948077.367	2104998.761	3186.081	8	True
948075.863	2104997.473	3185.73	8	True
948074.386	2104996.062	3185.492	8	True
948070.762	2104993.715	3184.847	8	True
948069.37	2104992.927	3184.821	8	True
948067.207	2104991.946	3184.411	8	True
948064.762	2104990.996	3184.074	8	True
948062.384	2104989.987	3183.756	8	True
948059.863	2104989.117	3183.399	8	True
948057.69	2104988.382	3182.945	8	True
948054.842	2104987.619	3182.637	8	True
948051.163	2104986.088	3182.27	8	True
948048.271	2104984.988	3182.172	8	True
948045.62	2104984.224	3181.76	8	True
948042.019	2104982.964	3181.391	8	True
948038.706	2104982.005	3181.008	8	True
948035.799	2104980.981	3180.651	8	True
948032.346	2104981.137	3180.136	8	True
948030.08	2104981.211	3179.741	8	True
948049.564	2104992.25	3181.828	5	True
948047.154	2104991.599	3181.511	5	True
948044.176	2104991.389	3181.242	5	True
948040.93	2104990.832	3180.816	5	True
948038.271	2104990.364	3180.546	5	True
948034.652	2104989.917	3180.177	5	True
948033.24	2104989.699	3180.021	5	True
948031.853	2104989.52	3179.89	5	True
948030.589	2104989.237	3179.692	5	True
948033.395	2104986.73	3180.135	6	True
948032.35	2104986.542	3180.012	6	True
948030.89	2104986.588	3179.777	6	True
948029.435	2104986.523	3179.478	6	True
948027.671	2104986.48	3179.158	6	True
948025.709	2104986.41	3178.76	6	True
948026.828	2104984.486	3178.964	7	True
948026.724	2104984.423	3178.971	7	True
948024.806	2104984.375	3178.579	7	True
948022.825	2104984.496	3178.034	7	True
948020.901	2104984.582	3177.585	7	True
948018.543	2104984.403	3176.957	7	True
948015.862	2104984.37	3176.385	7	True
948013.306	2104984.527	3175.743	7	True
948010.5	2104984.436	3175.034	7	True
948007.972	2104984.262	3174.532	7	True
948004.601	2104984.115	3173.798	7	True
948009.58	2104989.589	3174.93	4	True
948011.113	2104989.724	3175.177	4	True
948012.693	2104990.253	3175.57	4	True
948014.112	2104990.524	3175.822	4	True
948015.804	2104990.872	3176.259	4	True
948017.599	2104991.267	3176.773	4	True
948019.629	2104991.422	3177.052	4	True
948020.983	2104991.493	3177.592	4	True
948022.502	2104991.478	3177.947	4	True
948024.364	2104991.691	3178.444	4	True
948026.027	2104992.19	3178.685	4	True
948027.758	2104992.718	3178.985	4	True
948029.67	2104993.167	3179.315	4	True
948031.511	2104993.42	3179.481	4	True
948033.951	2104993.881	3179.952	4	True
948032.658	2105000.74	3179.497	3	True
948031.212	2105000.569	3179.362	3	True
948029.861	2105000.481	3179.198	3	True
948028.191	2105000.267	3178.939	3	True
948026.604	2104999.939	3178.68	3	True
948025.159	2104999.647	3178.416	3	True
948022.671	2104999.394	3177.954	3	True
948020.681	2104999.151	3177.494	3	True
948019.322	2104999.171	3177.177	3	True
948018.178	2104998.991	3176.872	3	True
948016.54	2104998.93	3176.555	3	True
948014.601	2104998.724	3176.088	3	True
948012.779	2104998.808	3175.46	3	True
948010.61	2104998.892	3175.01	3	True
948008.588	2104999.213	3174.519	3	True
948006.33	2104999.334	3174.051	3	True
948004.512	2104999.324	3173.61	3	True
948002.667	2104999.843	3173.21	3	True
948000.417	2104999.979	3172.647	3	True
947997.502	2105000.366	3172.124	3	True
947995.646	2105000.523	3171.85	3	True
947993.43	2105000.13	3171.444	3	True
947990.895	2105000.53	3171.079	3	True
947988.887	2105000.942	3170.629	3	True
947986.864	2105001.741	3170.364	3	True
947984.111	2105002.575	3169.943	3	True
947981.629	2105003.233	3169.512	3	True
947978.913	2105004.023	3169.196	3	True
947976.197	2105004.79	3168.858	3	True
947973.53	2105005.704	3168.472	3	True
947971.155	2105006.549	3168.231	3	True
947968.927	2105007.292	3167.898	3	True
947966.867	2105008.129	3167.611	3	True
947964.241	2105009.198	3167.238	3	True
947961.675	2105010.206	3166.838	3	True
947959.224	2105011.263	3166.475	3	True
947957.119	2105012.148	3166.083	3	True
947954.895	2105013.341	3165.815	3	True
947951.195	2105014.676	3165.359	3	True
947948.662	2105016.391	3164.981	3	True
947956.754	2105023.915	3165.259	2	True
947957.85	2105023.016	3165.474	2	True
947959.582	2105021.748	3165.86	2	True
947961.462	2105020.157	3166.186	2	True
947963.069	2105018.409	3166.547	2	True
947964.895	2105016.694	3166.874	2	True
947966.698	2105015.388	3167.125	2	True
947968.914	2105014.22	3167.435	2	True
947970.522	2105013.338	3167.712	2	True
947972.609	2105012.205	3167.971	2	True
947974.585	2105011.366	3168.354	2	True
947976.718	2105010.53	3168.573	2	True
947978.833	2105009.823	3168.988	2	True
947981.185	2105009.25	3169.341	2	True
947983.686	2105008.378	3169.714	2	True
947985.468	2105007.789	3169.962	2	True
947953.222	2105057.072	3162.694	1	True
947953.288	2105055.597	3162.714	1	True
947953.425	2105054.322	3162.859	1	True
947954.002	2105052.695	3162.986	1	True
947954.192	2105051.179	3163.126	1	True
947954.881	2105049.465	3163.291	1	True
947955.437	2105048.491	3163.453	1	True
947955.512	2105047.79	3163.52	1	True
