1	948006.3465	2105117.5328	3179.2527
2	948005.5991	2105107.4783	3177.6746
3	948004.8477	2105097.8180	3176.6219
4	948003.8612	2105078.3950	3175.4719
5	948002.7663	2105067.7687	3175.1565
6	948001.4187	2105047.9553	3173.6901
7	948001.1062	2105038.3355	3173.7383
8	948000.7279	2105027.5793	3173.5483
9	947999.6541	2105017.5605	3172.1805
10	947999.3330	2105007.5657	3172.9766
11	947998.6352	2104997.8294	3173.1344
12	947968.8558	2105041.8347	3166.8422
13	947978.8920	2105041.0755	3168.6632
14	947990.7111	2105039.2641	3171.0801
15	948009.0592	2105037.9535	3174.9272
16	948018.7250	2105036.9062	3177.2495
17	948028.7885	2105035.8839	3179.3543
18	948031.4683	2105055.2360	3180.8053
19	948022.1811	2105057.0403	3178.7182
20	947993.2155	2105059.3932	3171.8417
21	947982.0803	2105060.4720	3169.3193
22	947970.6491	2105062.1275	3166.6081
23	947984.5748	2105080.1576	3170.5502
24	947993.8989	2105079.4061	3172.9413
25	948013.5728	2105077.0212	3177.6427
26	948022.9124	2105076.2962	3180.1266
27	948033.5591	2105075.0344	3182.6216
