1	948006.3471	2105117.5278	3179.2406
2	948005.5953	2105107.4675	3177.6638
3	948004.8481	2105097.8180	3176.6014
4	948003.8613	2105078.3871	3175.4456
5	948002.7671	2105067.7657	3175.1222
6	948001.4220	2105047.9585	3173.6615
7	948001.1014	2105038.3470	3173.7194
8	948000.7291	2105027.5858	3173.5309
9	947999.6509	2105017.5698	3172.1673
10	947999.3268	2105007.5770	3172.9685
11	947998.6304	2104997.8363	3173.1280
12	947968.8599	2105041.8420	3166.8315
13	947978.8780	2105041.0918	3168.6488
14	947990.7075	2105039.2761	3171.0587
15	948009.0425	2105037.9612	3174.8955
16	948018.6984	2105036.9227	3177.2173
17	948028.7620	2105035.8958	3179.3227
18	948031.4180	2105055.2543	3180.7730
19	948022.1346	2105057.0612	3178.6865
21	947982.0751	2105060.4838	3169.2920
22	947970.6542	2105062.1324	3166.5919
23	947984.5550	2105080.1679	3170.5301
24	947993.8774	2105079.4192	3172.9309
25	948013.5448	2105077.0273	3177.6100
26	948022.8831	2105076.2981	3180.1001
27	948033.5134	2105075.0468	3182.6030
