1	948006.35182	2105117.52172	3179.2410
2	948005.58345	2105107.46821	3177.6600
3	948004.84073	2105097.81724	3176.5910
4	948003.85474	2105078.38644	3175.4340
5	948002.75965	2105067.76853	3175.1120
6	948001.41834	2105047.96203	3173.6490
7	948001.09689	2105038.35245	3173.7090
8	948000.71852	2105027.59213	3173.5210
9	947999.64793	2105017.57375	3172.1610
10	947999.32199	2105007.58364	3172.9640
11	947998.62659	2104997.84194	3173.1280
12	947968.85866	2105041.84285	3166.8290
13	947978.87374	2105041.09491	3168.6410
14	947990.70065	2105039.28276	3171.0510
15	948009.02593	2105037.97549	3174.8880
16	948018.68842	2105036.92882	3177.2050
17	948028.75053	2105035.9026	3179.3030
18	948031.42571	2105055.24251	3180.7630
19	948022.14081	2105057.05173	3178.6720
21	947982.0725	2105060.48672	3169.2890
22	947970.64192	2105062.13676	3166.5890
23	947984.56634	2105080.16415	3170.5140
24	947993.88009	2105079.41969	3172.9130
25	948013.53779	2105077.02004	3177.6020
26	948022.88265	2105076.28851	3180.0910
27	948033.53524	2105075.02474	3182.5910
