1	948006.34862	2105117.52408	3179.24497
2	948005.58868	2105107.47015	3177.66336
3	948004.84123	2105097.81988	3176.59891
4	948003.85999	2105078.3868	3175.44288
5	948002.76129	2105067.76954	3175.12025
6	948001.41783	2105047.96316	3173.65733
7	948001.09815	2105038.35066	3173.7165
8	948000.72411	2105027.58902	3173.52791
9	947999.65158	2105017.57081	3172.16464
10	947999.32651	2105007.57925	3172.96808
11	947998.63219	2104997.83779	3173.12982
12	947968.85182	2105041.84434	3166.83096
13	947978.87121	2105041.09377	3168.64651
14	947990.69853	2105039.28118	3171.05797
15	948009.02902	2105037.97396	3174.89402
16	948018.68704	2105036.93027	3177.2165
17	948028.75659	2105035.89832	3179.32102
18	948031.43167	2105055.2432	3180.7722
19	948022.14066	2105057.05527	3178.68456
21	947982.0736	2105060.48782	3169.29005
22	947970.64608	2105062.1355	3166.59206
23	947984.55865	2105080.16631	3170.52235
24	947993.88572	2105079.41608	3172.91867
25	948013.54517	2105077.02156	3177.60686
26	948022.88791	2105076.29241	3180.09914
27	948033.54036	2105075.02567	3182.60223
