1	948006.3166	2105117.4979	3179.2240
2	948005.5321	2105107.4475	3177.6170
3	948004.8013	2105097.7988	3176.5260
5	948002.7212	2105067.7679	3175.0030
7	948001.0760	2105038.3885	3173.6220
8	948000.7012	2105027.6360	3173.4590
9	947999.6145	2105017.6227	3172.1120
10	947999.2953	2105007.6261	3172.9360
11	947998.5922	2104997.8866	3173.1130
12	947968.8574	2105041.8614	3166.8020
13	947978.8684	2105041.1197	3168.6010
14	947990.6818	2105039.3204	3170.9840
15	948008.9778	2105038.0187	3174.7780
16	948018.6373	2105036.9741	3177.0880
17	948028.6858	2105035.9380	3179.1840
18	948031.3523	2105055.2421	3180.6210
19	948022.0795	2105057.0528	3178.5350
21	947982.0900	2105060.4900	3169.2300
22	947970.6424	2105062.1503	3166.5540
23	947984.5353	2105080.1851	3170.4490
24	947993.8589	2105079.4307	3172.8270
25	948013.4630	2105077.0142	3177.5050
26	948022.7951	2105076.2840	3179.9860
27	948033.4386	2105075.0190	3182.4820
