1	948058.610	2105081.715	3187.011
2	948054.566	2105057.760	3183.393
3	948052.385	2105041.035	3181.906
4	948049.827	2105021.323	3180.995
5	948038.421	2105102.375	3184.478
6	948035.875	2105081.458	3180.788
7	948033.733	2105061.824	3177.719
8	948031.902	2105041.983	3177.543
9	948029.318	2105022.025	3177.220
10	948026.456	2105004.107	3177.242
11	948016.328	2105102.741	3177.088
12	948014.997	2105084.777	3175.052
13	948012.279	2105065.755	3173.378
14	948007.803	2105042.876	3172.357
15	948006.469	2105026.074	3172.490
16	948003.123	2105004.024	3172.332
17	947981.799	2105007.979	3168.508
18	947985.063	2105027.306	3168.335
19	947987.375	2105048.445	3168.369
20	947989.394	2105068.275	3168.078
21	947991.593	2105088.361	3169.020
22	947993.439	2105107.741	3170.779
23	947971.970	2105108.979	3164.687
24	947969.768	2105088.770	3163.832
25	947967.457	2105068.818	3163.697
26	947965.111	2105049.418	3164.127
27	947962.884	2105030.826	3164.827
28	947960.941	2105011.472	3165.844
29	947931.269	2105006.755	3161.745
30	947935.088	2105033.900	3159.139
31	947937.607	2105064.607	3156.912
32	947939.558	2105091.489	3155.455
33	947941.810	2105123.528	3155.057
34	947918.622	2105108.481	3147.097
35	947915.960	2105083.975	3147.846
36	947912.874	2105055.484	3149.620
37	947909.682	2105025.961	3152.435
38	947898.409	2105122.165	3137.933
39	947895.833	2105093.452	3139.966
40	947892.644	2105064.944	3142.416
41	947890.320	2105040.655	3145.531
42	947887.792	2105014.934	3149.421
43	947865.320	2105047.972	3135.875
44	947873.355	2105080.939	3132.440
