1	948058.612	2105081.716	3187.013
2	948054.570	2105057.762	3183.391
3	948052.388	2105041.036	3181.908
4	948049.830	2105021.324	3180.998
5	948038.412	2105102.376	3184.478
6	948035.874	2105081.459	3180.788
7	948033.734	2105061.827	3177.716
8	948031.880	2105041.999	3177.539
9	948029.321	2105022.025	3177.221
10	948026.460	2105004.106	3177.240
11	948016.321	2105102.741	3177.087
12	948015.001	2105084.775	3175.053
13	948012.284	2105065.754	3173.379
14	948007.813	2105042.870	3172.360
15	948006.473	2105026.072	3172.490
16	948003.123	2105004.024	3172.331
17	947981.800	2105007.980	3168.510
18	947985.065	2105027.306	3168.336
19	947987.374	2105048.446	3168.369
20	947989.391	2105068.273	3168.080
21	947991.590	2105088.361	3169.024
22	947993.424	2105107.738	3170.787
23	947971.970	2105108.977	3164.689
24	947969.770	2105088.768	3163.835
25	947967.460	2105068.814	3163.698
26	947965.115	2105049.417	3164.128
27	947962.886	2105030.824	3164.827
28	947960.940	2105011.470	3165.846
29	947931.260	2105006.761	3161.744
30	947935.085	2105033.901	3159.138
31	947937.602	2105064.607	3156.913
32	947939.552	2105091.490	3155.456
33	947941.820	2105123.519	3155.060
34	947918.620	2105108.479	3147.095
35	947915.956	2105083.974	3147.844
36	947912.862	2105055.483	3149.620
37	947909.674	2105025.961	3152.435
38	947898.407	2105122.161	3137.933
39	947895.811	2105093.451	3139.967
40	947892.630	2105064.942	3142.416
41	947890.307	2105040.653	3145.531
42	947887.780	2105014.930	3149.420
43	947865.315	2105047.968	3135.874
44	947873.347	2105080.937	3132.440
