1	948058.648	2105081.723	3187.017
2	948054.610	2105057.766	3183.394
3	948052.438	2105041.041	3181.901
4	948049.877	2105021.328	3180.989
5	948038.457	2105102.385	3184.462
6	948035.925	2105081.455	3180.788
7	948033.785	2105061.822	3177.720
8	948031.964	2105041.972	3177.549
9	948029.373	2105022.020	3177.216
10	948026.509	2105004.103	3177.227
11	948016.377	2105102.754	3177.088
12	948015.047	2105084.769	3175.054
13	948012.329	2105065.747	3173.380
15	948006.526	2105026.064	3172.487
16	948003.171	2105004.018	3172.323
17	947981.836	2105007.973	3168.504
18	947985.548	2105027.301	3168.424
19	947987.422	2105048.439	3168.368
20	947989.435	2105068.268	3168.075
21	947991.631	2105088.353	3169.018
22	947993.456	2105107.737	3170.856
23	947972.017	2105108.952	3164.689
24	947969.811	2105088.758	3163.837
25	947967.502	2105068.809	3163.695
26	947965.158	2105049.409	3164.122
27	947962.928	2105030.817	3164.826
28	947960.972	2105011.465	3165.842
29	947931.286	2105006.754	3161.744
30	947935.109	2105033.896	3159.132
31	947937.635	2105064.602	3156.914
32	947939.579	2105091.484	3155.442
33	947941.883	2105123.507	3155.049
34	947918.633	2105108.465	3147.080
35	947915.974	2105083.964	3147.839
36	947912.896	2105055.474	3149.605
37	947909.706	2105025.954	3152.430
39	947895.856	2105093.439	3139.934
40	947892.670	2105064.930	3142.368
41	947890.337	2105040.642	3145.498
42	947887.798	2105014.923	3149.396
43	947865.327	2105047.959	3135.860
44	947873.364	2105080.923	3132.372
