850
-304	29.91940256	15.01672744	-2.016935214	-18.97644979	-9.042461315	-0.197129112	15.11505801	29.85333394
-303	29.91940256	15.01672744	-2.016935214	-18.97644979	-9.042461315	-0.197129112	15.11505801	29.85333394
-302	28.00891476	13.05287964	-4.041583014	-21.06157759	-11.22832912	-2.472696912	12.68421021	27.27302614
-301	25.85980816	10.85041304	-6.304849614	-23.38532419	-13.65281572	-4.986883512	10.01474361	24.45409954
-300	24.37989473	9.317139612	-7.898923046	-25.03987762	-15.40810915	-6.831876944	8.014470175	22.30436611
-299	23.07655921	7.960444092	-9.316418566	-26.51785314	-16.98682467	-8.500292464	6.190774655	20.33121059
-298	21.30712163	6.137646516	-11.20001614	-28.46193072	-19.03164224	-10.63481004	3.900977079	17.89195301
-297	19.50586822	4.2830331	-13.11542956	-30.43782413	-21.10827566	-12.80114346	1.579363663	15.42087959
-296	18.1362497	2.86005458	-14.59920808	-31.98208265	-22.75327418	-14.53584198	-0.310614857	13.38144107
-295	18.1362497	2.86005458	-14.59920808	-31.98208265	-22.75327418	-14.53584198	-0.310614857	13.38144107
-294	18.3087497	3.004291868	-14.48717418	-31.90208265	-22.63770215	-14.38859621	-0.108538586	13.63629277
-293	18.3087497	3.004291868	-14.48717418	-31.90208265	-22.63770215	-14.38859621	-0.108538586	13.63629277
-292	15.64634754	0.288529716	-17.26373633	-34.73912481	-25.5754843	-17.41607837	-3.291300738	10.30407062
-291	14.18923546	-1.221942364	-18.83500841	-36.37087689	-27.30797638	-19.23827045	-5.268772818	8.177138538
-290	14.18923546	-1.221942364	-18.83500841	-36.37087689	-27.30797638	-19.23827045	-5.268772818	8.177138538
-289	12.14830272	-3.316235108	-20.99010116	-38.58644963	-29.62428912	-21.64428319	-7.830065562	5.466385794
-288	10.66785902	-4.850038804	-22.58470485	-40.24153333	-31.38011282	-23.48980689	-9.830869258	3.316122098
-287	13.51442948	-2.08509106	-19.9127605	-37.66210287	-28.86585033	-21.03357067	-7.475082531	5.575224249
-286	13.82593265	-1.855210604	-19.77588343	-37.6177397	-28.88665513	-21.11240174	-7.654363092	5.299259112
-285	14.03843265	-1.670973316	-19.62384953	-37.52756424	-28.86164763	-21.14542051	-7.787831357	5.06910627
-284	13.51935758	-2.24340838	-20.2570846	-38.2212793	-29.65610269	-22.02957557	-8.827266421	3.880211206
-283	12.62273455	-3.193391412	-21.26786763	-39.29254233	-30.82810572	-23.29127861	-10.24424945	2.313768174
-282	10.72709414	-5.14239182	-23.27766804	-41.36282274	-32.99912613	-25.55199901	-12.66024986	-0.251692234
-281	8.922659144	-7.00018682	-25.19626304	-43.34189774	-35.07894113	-27.72151401	-14.98504486	-2.725947234
-280	8.10928756	-7.866918404	-26.12379462	-44.32990933	-36.16769272	-28.8999656	-16.31877644	-4.209138818
-279	12.32178756	-3.682681115	-21.97176072	-40.20990933	-32.01212068	-24.71271983	-12.07670017	0.085712877
-278	12.81428756	-3.218443827	-21.53972682	-39.80990933	-31.57654865	-24.24547407	-11.5546239	0.660564572
-277	12.98678756	-3.074206539	-21.42769293	-39.72990933	-31.46097661	-24.09822831	-11.35254763	0.915416267
