376.50000	3171.07
376.75000	3171.37
377.00000	3172.13
377.25000	3171.59
377.50000	3171.29
377.75000	3171.26
378.00000	3171.30
378.25000	3171.34
378.50000	3171.26
378.75000	3171.49
379.00000	3172.21
379.25000	3171.54
379.50000	3171.25
379.75000	3171.22
380.00000	3171.30
380.25000	3172.14
380.50000	3172.28
380.75000	3171.61
381.00000	3171.54
381.25000	3171.36
381.50000	3171.25
381.75000	3171.23
382.00000	3171.23
382.25000	3171.22
382.50000	3171.21
382.75000	3171.22
383.00000	3171.37
383.25000	3171.38
383.50000	3171.26
383.75000	3171.33
384.00000	3172.14
384.25000	3171.58
384.50000	3171.27
384.75000	3171.48
385.00000	3172.21
385.25000	3171.50
385.50000	3171.26
385.75000	3171.27
386.00000	3171.69
386.25000	3171.51
386.50000	3171.27
386.75000	3171.36
387.00000	3171.61
387.25000	3171.42
387.50000	3171.27
387.75000	3171.31
388.00000	3171.50
388.25000	3171.30
388.50000	3171.23
388.75000	3171.40
389.00000	3171.70
389.25000	3171.37
389.50000	3171.24
389.75000	3171.53
390.00000	3171.78
390.25000	3171.33
390.50000	3171.24
390.75000	3171.37
391.00000	3171.44
391.25000	3171.28
391.50000	3171.23
391.75000	3171.71
392.00000	3171.64
392.25000	3171.25
392.50000	3171.20
392.75000	3171.58
393.00000	3171.61
393.25000	3171.20
393.50000	3171.12
393.75000	3171.56
394.00000	3171.55
394.25000	3171.16
394.50000	3171.27
394.75000	3171.45
395.00000	3171.26
395.25000	3171.07
395.50000	3171.04
395.75000	3171.37
396.00000	3171.32
396.25000	3171.03
396.50000	3171.00
396.75000	3171.12
397.00000	3171.13
397.25000	3171.00
397.50000	3170.92
397.75000	3171.27
398.00000	3171.22
398.25000	3170.92
398.50000	3170.89
398.75000	3171.15
399.00000	3171.18
399.25000	3171.06
399.50000	3170.89
399.75000	3171.18
400.00000	3171.03
400.25000	3170.86
400.50000	3170.83
400.75000	3171.08
401.00000	3171.03
401.25000	3170.77
401.50000	3170.75
401.75000	3170.98
402.00000	3170.95
402.25000	3170.82
402.50000	3170.87
402.75000	3171.00
403.00000	3170.93
403.25000	3170.75
403.50000	3170.75
403.75000	3170.88
404.00000	3170.90
404.25000	3170.84
404.50000	3170.80
404.75000	3170.96
405.00000	3171.04
405.25000	3170.91
405.50000	3170.80
405.75000	3171.04
406.00000	3171.01
406.25000	3170.81
406.50000	3170.70
406.75000	3170.98
407.00000	3170.85
407.25000	3170.62
407.50000	3170.50
407.75000	3170.90
408.00000	3170.68
408.25000	3170.42
408.50000	3170.29
408.75000	3170.78
409.00000	3170.46
409.25000	3170.09
409.50000	3169.78
409.75000	3170.28
410.00000	3170.11
410.25000	3169.36
410.50000	3168.64
410.75000	3169.15
411.00000	3169.72
411.25000	3168.88
411.50000	3168.28
411.75000	3169.18
412.00000	3169.87
412.25000	3168.96
412.50000	3168.32
412.75000	3169.07
413.00000	3169.50
413.25000	3168.79
413.50000	3168.66
413.75000	3169.67
414.00000	3169.62
414.25000	3168.70
414.50000	3168.14
414.75000	3169.17
